Place,Class,lat,long
"Adams County, Ohio",Class B,38.8907822,-83.5070203
"Allen County, Ohio",Class B,40.769946,-84.14351359999999
"Allen County, Ohio",Class B,40.769946,-84.14351359999999
"Ashland County, Ohio",Class B,40.9435588,-82.3017728
"Ashland County, Ohio",Class B,40.9435588,-82.3017728
"Ashland County, Ohio",Class B,40.9435588,-82.3017728
"Ashland County, Ohio",Class A,40.9435588,-82.3017728
"Ashland County, Ohio",Class A,40.9435588,-82.3017728
"Ashland County, Ohio",Class A,40.9435588,-82.3017728
"Ashland County, Ohio",Class B,40.9435588,-82.3017728
"Ashland County, Ohio",Class B,40.9435588,-82.3017728
"Ashland County, Ohio",Class B,40.9435588,-82.3017728
"Ashtabula County, Ohio",Class B,41.9396982,-80.7214417
"Ashtabula County, Ohio",Class B,41.9396982,-80.7214417
"Ashtabula County, Ohio",Class A,41.9396982,-80.7214417
"Ashtabula County, Ohio",Class A,41.9396982,-80.7214417
"Ashtabula County, Ohio",Class A,41.9396982,-80.7214417
"Ashtabula County, Ohio",Class A,41.9396982,-80.7214417
"Ashtabula County, Ohio",Class B,41.9396982,-80.7214417
"Ashtabula County, Ohio",Class A,41.9396982,-80.7214417
"Athens County, Ohio",Class B,39.30303079999999,-82.12783999999999
"Athens County, Ohio",Class B,39.30303079999999,-82.12783999999999
"Athens County, Ohio",Class A,39.30303079999999,-82.12783999999999
"Athens County, Ohio",Class A,39.30303079999999,-82.12783999999999
"Athens County, Ohio",Class B,39.30303079999999,-82.12783999999999
"Athens County, Ohio",Class B,39.30303079999999,-82.12783999999999
"Auglaize County, Ohio",Class A,40.5781556,-84.3542049
"Belmont County, Ohio",Class B,40.0325848,-80.89865019999999
"Belmont County, Ohio",Class B,40.0325848,-80.89865019999999
"Belmont County, Ohio",Class A,40.0325848,-80.89865019999999
"Belmont County, Ohio",Class A,40.0325848,-80.89865019999999
"Belmont County, Ohio",Class B,40.0325848,-80.89865019999999
"Belmont County, Ohio",Class A,40.0325848,-80.89865019999999
"Brown County, Ohio",Class B,38.9092089,-83.8473015
"Brown County, Ohio",Class A,38.9092089,-83.8473015
"Butler County, Ohio",Class A,39.440463,-84.5222189
"Butler County, Ohio",Class B,39.440463,-84.5222189
"Butler County, Ohio",Class B,39.440463,-84.5222189
"Carroll County, Ohio",Class A,40.5328331,-81.0754657
"Carroll County, Ohio",Class B,40.5328331,-81.0754657
"Carroll County, Ohio",Class A,40.5328331,-81.0754657
"Carroll County, Ohio",Class B,40.5328331,-81.0754657
"Carroll County, Ohio",Class A,40.5328331,-81.0754657
"Champaign County, Ohio",Class A,40.10258169999999,-83.804868
"Champaign County, Ohio",Class A,40.10258169999999,-83.804868
"Clark County, Ohio",Class A,39.8912092,-83.67739279999999
"Clark County, Ohio",Class B,39.8912092,-83.67739279999999
"Clark County, Ohio",Class B,39.8912092,-83.67739279999999
"Clark County, Ohio",Class A,39.8912092,-83.67739279999999
"Clark County, Ohio",Class A,39.8912092,-83.67739279999999
"Clermont County, Ohio",Class A,39.0928449,-84.1857115
"Clermont County, Ohio",Class B,39.0928449,-84.1857115
"Clermont County, Ohio",Class B,39.0928449,-84.1857115
"Clermont County, Ohio",Class B,39.0928449,-84.1857115
"Clermont County, Ohio",Class A,39.0928449,-84.1857115
"Clermont County, Ohio",Class B,39.0928449,-84.1857115
"Columbiana County, Ohio",Class A,40.7902581,-80.7657804
"Columbiana County, Ohio",Class B,40.7902581,-80.7657804
"Columbiana County, Ohio",,40.7902581,-80.7657804
"Columbiana County, Ohio",Class A,40.7902581,-80.7657804
"Columbiana County, Ohio",Class A,40.7902581,-80.7657804
"Columbiana County, Ohio",Class A,40.7902581,-80.7657804
"Columbiana County, Ohio",Class A,40.7902581,-80.7657804
"Columbiana County, Ohio",Class A,40.7902581,-80.7657804
"Columbiana County, Ohio",Class B,40.7902581,-80.7657804
"Columbiana County, Ohio",Class A,40.7902581,-80.7657804
"Columbiana County, Ohio",Class B,40.7902581,-80.7657804
"Columbiana County, Ohio",Class A,40.7902581,-80.7657804
"Columbiana County, Ohio",Class B,40.7902581,-80.7657804
"Coshocton County, Ohio",Class A,40.27358230000001,-81.9534815
"Coshocton County, Ohio",Class A,40.27358230000001,-81.9534815
"Coshocton County, Ohio",Class A,40.27358230000001,-81.9534815
"Coshocton County, Ohio",Class A,40.27358230000001,-81.9534815
"Cuyahoga County, Ohio",Class A,41.7048247,-81.77870209999999
"Defiance County, Ohio",Class B,41.3491725,-84.4802606
"Defiance County, Ohio",Class B,41.3491725,-84.4802606
"Delaware County, Ohio",Class A,40.3033098,-83.03613759999999
"Delaware County, Ohio",Class B,40.3033098,-83.03613759999999
"Erie County, Ohio",Class B,41.4349882,-82.4752757
"Erie County, Ohio",Class B,41.4349882,-82.4752757
"Fairfield County, Ohio",Class B,39.830506,-82.6483442
"Fairfield County, Ohio",Class B,39.830506,-82.6483442
"Fairfield County, Ohio",Class A,39.830506,-82.6483442
"Fairfield County, Ohio",Class B,39.830506,-82.6483442
"Fairfield County, Ohio",Class B,39.830506,-82.6483442
"Franklin County, Ohio",Class B,40.0154745,-82.99316069999999
"Franklin County, Ohio",Class A,40.0154745,-82.99316069999999
"Gallia County, Ohio",Class A,38.8619254,-82.34518899999999
"Gallia County, Ohio",Class B,38.8619254,-82.34518899999999
"Gallia County, Ohio",Class A,38.8619254,-82.34518899999999
"Gallia County, Ohio",Class B,38.8619254,-82.34518899999999
"Gallia County, Ohio",Class A,38.8619254,-82.34518899999999
"Geauga County, Ohio",Class A,41.4641521,-81.20781640000001
"Geauga County, Ohio",Class A,41.4641521,-81.20781640000001
"Geauga County, Ohio",Class B,41.4641521,-81.20781640000001
"Geauga County, Ohio",Class B,41.4641521,-81.20781640000001
"Geauga County, Ohio",Class B,41.4641521,-81.20781640000001
"Geauga County, Ohio",Class B,41.4641521,-81.20781640000001
"Geauga County, Ohio",Class A,41.4641521,-81.20781640000001
"Geauga County, Ohio",Class A,41.4641521,-81.20781640000001
"Geauga County, Ohio",Class A,41.4641521,-81.20781640000001
"Greene County, Ohio",Class A,39.697399,-83.8897057
"Greene County, Ohio",Class A,39.697399,-83.8897057
"Greene County, Ohio",Class B,39.697399,-83.8897057
"Guernsey County, Ohio",Class B,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class B,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class B,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class A,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class B,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class B,40.0731129,-81.42789839999999
"Guernsey County, Ohio",Class B,40.0731129,-81.42789839999999
"Hamilton County, Ohio",Class A,39.2355447,-84.56414699999999
"Hancock County, Ohio",Class A,41.0273131,-83.67739279999999
"Hardin County, Ohio",Class A,40.704961,-83.67739279999999
"Hardin County, Ohio",Class A,40.704961,-83.67739279999999
"Harrison County, Ohio",Class A,40.3340479,-81.1196075
"Harrison County, Ohio",Class A,40.3340479,-81.1196075
"Harrison County, Ohio",Class B,40.3340479,-81.1196075
"Harrison County, Ohio",Class B,40.3340479,-81.1196075
"Harrison County, Ohio",Class A,40.3340479,-81.1196075
"Harrison County, Ohio",Class B,40.3340479,-81.1196075
"Harrison County, Ohio",Class B,40.3340479,-81.1196075
"Harrison County, Ohio",Class B,40.3340479,-81.1196075
"Harrison County, Ohio",Class B,40.3340479,-81.1196075
"Harrison County, Ohio",Class B,40.3340479,-81.1196075
"Harrison County, Ohio",Class A,40.3340479,-81.1196075
"Hocking County, Ohio",Class B,39.4909358,-82.4752757
"Hocking County, Ohio",Class B,39.4909358,-82.4752757
"Hocking County, Ohio",Class B,39.4909358,-82.4752757
"Hocking County, Ohio",Class A,39.4909358,-82.4752757
"Hocking County, Ohio",Class A,39.4909358,-82.4752757
"Hocking County, Ohio",Class B,39.4909358,-82.4752757
"Holmes County, Ohio",Class A,40.5540928,-81.909826
"Holmes County, Ohio",Class B,40.5540928,-81.909826
"Holmes County, Ohio",Class A,40.5540928,-81.909826
"Holmes County, Ohio",Class A,40.5540928,-81.909826
"Holmes County, Ohio",Class B,40.5540928,-81.909826
"Holmes County, Ohio",Class B,40.5540928,-81.909826
"Huron County, Ohio",Class A,41.1266687,-82.6483442
"Huron County, Ohio",Class A,41.1266687,-82.6483442
"Jefferson County, Ohio",Class A,40.38717219999999,-80.7657804
"Jefferson County, Ohio",Class A,40.38717219999999,-80.7657804
"Jefferson County, Ohio",Class A,40.38717219999999,-80.7657804
"Jefferson County, Ohio",Class A,40.38717219999999,-80.7657804
"Jefferson County, Ohio",Class B,40.38717219999999,-80.7657804
"Jefferson County, Ohio",Class B,40.38717219999999,-80.7657804
"Jefferson County, Ohio",Class B,40.38717219999999,-80.7657804
"Jefferson County, Ohio",Class B,40.38717219999999,-80.7657804
"Jefferson County, Ohio",Class B,40.38717219999999,-80.7657804
"Knox County, Ohio",Class B,40.459564,-82.3017728
"Lake County, Ohio",Class B,41.981532,-81.2518833
"Lake County, Ohio",Class B,41.981532,-81.2518833
"Lawrence County, Ohio",Class B,38.6232686,-82.5185837
"Lawrence County, Ohio",Class A,38.6232686,-82.5185837
"Licking County, Ohio",Class A,40.1460895,-82.4752757
"Licking County, Ohio",Class A,40.1460895,-82.4752757
"Lorain County, Ohio",Class A,41.4116881,-82.12783999999999
"Lorain County, Ohio",Class B,41.4116881,-82.12783999999999
"Lorain County, Ohio",Class B,41.4116881,-82.12783999999999
"Madison County, Ohio",Class B,39.9154985,-83.3789389
"Mahoning County, Ohio",Class A,40.9871753,-80.7214417
"Mahoning County, Ohio",Class A,40.9871753,-80.7214417
"Mahoning County, Ohio",Class A,40.9871753,-80.7214417
"Mahoning County, Ohio",Class B,40.9871753,-80.7214417
"Mahoning County, Ohio",Class B,40.9871753,-80.7214417
"Mahoning County, Ohio",Class B,40.9871753,-80.7214417
"Mahoning County, Ohio",Class A,40.9871753,-80.7214417
"Mahoning County, Ohio",Class A,40.9871753,-80.7214417
"Medina County, Ohio",Class B,41.080133,-81.9534815
"Medina County, Ohio",Class A,41.080133,-81.9534815
"Medina County, Ohio",Class A,41.080133,-81.9534815
"Medina County, Ohio",Class B,41.080133,-81.9534815
"Medina County, Ohio",Class A,41.080133,-81.9534815
"Medina County, Ohio",Class B,41.080133,-81.9534815
"Medina County, Ohio",Class B,41.080133,-81.9534815
"Medina County, Ohio",Class B,41.080133,-81.9534815
"Medina County, Ohio",Class A,41.080133,-81.9534815
"Medina County, Ohio",Class A,41.080133,-81.9534815
"Miami County, Ohio",Class A,40.081473,-84.1857115
"Miami County, Ohio",Class A,40.081473,-84.1857115
"Miami County, Ohio",Class A,40.081473,-84.1857115
"Miami County, Ohio",,40.081473,-84.1857115
"Monroe County, Ohio",Class B,39.7199038,-81.0754657
"Montgomery County, Ohio",Class A,39.7620028,-84.3542049
"Montgomery County, Ohio",Class B,39.7620028,-84.3542049
"Montgomery County, Ohio",Class A,39.7620028,-84.3542049
"Montgomery County, Ohio",Class B,39.7620028,-84.3542049
"Montgomery County, Ohio",Class A,39.7620028,-84.3542049
"Morrow County, Ohio",Class B,40.4930367,-82.82097399999999
"Morrow County, Ohio",Class A,40.4930367,-82.82097399999999
"Morrow County, Ohio",Class B,40.4930367,-82.82097399999999
"Morrow County, Ohio",Class A,40.4930367,-82.82097399999999
"Morrow County, Ohio",Class A,40.4930367,-82.82097399999999
"Morrow County, Ohio",Class A,40.4930367,-82.82097399999999
"Muskingum County, Ohio",Class B,39.9478393,-81.9534815
"Muskingum County, Ohio",Class B,39.9478393,-81.9534815
"Muskingum County, Ohio",Class B,39.9478393,-81.9534815
"Noble County, Ohio",Class B,39.7465639,-81.42789839999999
"Noble County, Ohio",Class A,39.7465639,-81.42789839999999
"Noble County, Ohio",Class A,39.7465639,-81.42789839999999
"Noble County, Ohio",Class A,39.7465639,-81.42789839999999
"Ottawa County, Ohio",Class A,41.6268435,-82.99316069999999
"Perry County, Ohio",Class B,39.7641353,-82.25832969999999
"Perry County, Ohio",Class A,39.7641353,-82.25832969999999
"Perry County, Ohio",Class A,39.7641353,-82.25832969999999
"Perry County, Ohio",Class A,39.7641353,-82.25832969999999
"Pike County, Ohio",Class A,39.0713471,-83.03613759999999
"Pike County, Ohio",Class B,39.0713471,-83.03613759999999
"Pike County, Ohio",Class B,39.0713471,-83.03613759999999
"Pike County, Ohio",Class A,39.0713471,-83.03613759999999
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class B,41.1887572,-81.2518833
"Portage County, Ohio",Class A,41.1887572,-81.2518833
"Preble County, Ohio",Class A,39.7778251,-84.68974949999999
"Preble County, Ohio",Class A,39.7778251,-84.68974949999999
"Preble County, Ohio",Class A,39.7778251,-84.68974949999999
"Preble County, Ohio",Class B,39.7778251,-84.68974949999999
"Preble County, Ohio",Class A,39.7778251,-84.68974949999999
"Richland County, Ohio",Class A,40.7566723,-82.5185837
"Richland County, Ohio",Class A,40.7566723,-82.5185837
"Richland County, Ohio",Class B,40.7566723,-82.5185837
"Ross County, Ohio",Class B,39.3584253,-82.99316069999999
"Ross County, Ohio",Class B,39.3584253,-82.99316069999999
"Ross County, Ohio",Class B,39.3584253,-82.99316069999999
"Sandusky County, Ohio",Class B,41.3559092,-83.12200740000002
"Scioto County, Ohio",Class B,38.861065,-82.99316069999999
"Scioto County, Ohio",Class A,38.861065,-82.99316069999999
"Scioto County, Ohio",Class A,38.861065,-82.99316069999999
"Scioto County, Ohio",Class B,38.861065,-82.99316069999999
"Scioto County, Ohio",Class B,38.861065,-82.99316069999999
"Scioto County, Ohio",Class B,38.861065,-82.99316069999999
"Scioto County, Ohio",Class A,38.861065,-82.99316069999999
"Shelby County, Ohio",Class B,40.3689335,-84.2278796
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Stark County, Ohio",Class A,40.8684676,-81.2518833
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Stark County, Ohio",Class B,40.8684676,-81.2518833
"Summit County, Ohio",Class A,41.0918991,-81.5596427
"Summit County, Ohio",Class A,41.0918991,-81.5596427
"Summit County, Ohio",Class B,41.0918991,-81.5596427
"Summit County, Ohio",Class A,41.0918991,-81.5596427
"Summit County, Ohio",Class A,41.0918991,-81.5596427
"Summit County, Ohio",Class B,41.0918991,-81.5596427
"Summit County, Ohio",Class A,41.0918991,-81.5596427
"Summit County, Ohio",Class A,41.0918991,-81.5596427
"Summit County, Ohio",Class B,41.0918991,-81.5596427
"Summit County, Ohio",Class B,41.0918991,-81.5596427
"Summit County, Ohio",Class A,41.0918991,-81.5596427
"Summit County, Ohio",Class A,41.0918991,-81.5596427
"Trumbull County, Ohio",Class A,41.3064984,-80.7214417
"Trumbull County, Ohio",Class B,41.3064984,-80.7214417
"Trumbull County, Ohio",Class B,41.3064984,-80.7214417
"Trumbull County, Ohio",Class A,41.3064984,-80.7214417
"Tuscarawas County, Ohio",Class A,40.3978972,-81.42789839999999
"Tuscarawas County, Ohio",Class B,40.3978972,-81.42789839999999
"Tuscarawas County, Ohio",Class A,40.3978972,-81.42789839999999
"Tuscarawas County, Ohio",Class A,40.3978972,-81.42789839999999
"Tuscarawas County, Ohio",Class A,40.3978972,-81.42789839999999
"Tuscarawas County, Ohio",Class B,40.3978972,-81.42789839999999
"Tuscarawas County, Ohio",Class A,40.3978972,-81.42789839999999
"Union County, Ohio",Class A,40.36163820000001,-83.33618799999999
"Vinton County, Ohio",Class A,39.2875595,-82.5185837
"Vinton County, Ohio",Class B,39.2875595,-82.5185837
"Vinton County, Ohio",Class A,39.2875595,-82.5185837
"Vinton County, Ohio",Class B,39.2875595,-82.5185837
"Warren County, Ohio",Class B,39.4241422,-84.1857115
"Warren County, Ohio",Class A,39.4241422,-84.1857115
"Warren County, Ohio",Class B,39.4241422,-84.1857115
"Warren County, Ohio",Class B,39.4241422,-84.1857115
"Washington County, Ohio",Class A,39.4626397,-81.47183869999999
"Washington County, Ohio",Class B,39.4626397,-81.47183869999999
"Washington County, Ohio",Class A,39.4626397,-81.47183869999999
"Washington County, Ohio",Class B,39.4626397,-81.47183869999999
"Washington County, Ohio",Class A,39.4626397,-81.47183869999999
"Washington County, Ohio",Class A,39.4626397,-81.47183869999999
"Atoka County, Oklahoma",Class B,34.4509901,-95.9832577
"Atoka County, Oklahoma",Class A,34.4509901,-95.9832577
"Caddo County, Oklahoma",Class A,35.10556,-98.3088441
"Caddo County, Oklahoma",Class B,35.10556,-98.3088441
"Caddo County, Oklahoma",Class A,35.10556,-98.3088441
"Caddo County, Oklahoma",Class B,35.10556,-98.3088441
"Caddo County, Oklahoma",Class B,35.10556,-98.3088441
"Carter County, Oklahoma",Class A,34.1996254,-97.35165579999999
"Cherokee County, Oklahoma",Class A,35.8994729,-94.976654
"Cherokee County, Oklahoma",Class B,35.8994729,-94.976654
"Cherokee County, Oklahoma",Class A,35.8994729,-94.976654
"Choctaw County, Oklahoma",Class B,33.9851472,-95.51973939999999
"Cleveland County, Oklahoma",Class B,35.254964,-97.35165579999999
"Cleveland County, Oklahoma",Class A,35.254964,-97.35165579999999
"Cleveland County, Oklahoma",Class A,35.254964,-97.35165579999999
"Comanche County, Oklahoma",Class B,34.6612778,-98.3964938
"Comanche County, Oklahoma",Class B,34.6612778,-98.3964938
"Comanche County, Oklahoma",Class B,34.6612778,-98.3964938
"Creek County, Oklahoma",Class A,35.8362494,-96.3226072
"Delaware County, Oklahoma",Class B,36.4263135,-94.81059549999999
"Delaware County, Oklahoma",Class B,36.4263135,-94.81059549999999
"Delaware County, Oklahoma",Class A,36.4263135,-94.81059549999999
"Garvin County, Oklahoma",Class A,34.7289063,-97.35165579999999
"Harmon County, Oklahoma",Class A,34.7305114,-99.8124935
"Hughes County, Oklahoma",Class A,35.1380279,-96.3226072
"Johnston County, Oklahoma",Class A,34.2481072,-96.49297969999999
"Johnston County, Oklahoma",,34.2481072,-96.49297969999999
"Latimer County, Oklahoma",Class A,34.835035,-95.3102505
"Latimer County, Oklahoma",Class A,34.835035,-95.3102505
"Le Flore County, Oklahoma",Class B,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class B,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class B,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class B,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class B,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class B,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class B,34.8622042,-94.645035
"Le Flore County, Oklahoma",Class A,34.8622042,-94.645035
"Lincoln County, Oklahoma",Class A,35.6342646,-96.83509989999999
"Lincoln County, Oklahoma",Class A,35.6342646,-96.83509989999999
"Logan County, Oklahoma",Class A,35.9404623,-97.5247243
"Logan County, Oklahoma",Class B,35.9404623,-97.5247243
"Logan County, Oklahoma",Class B,35.9404623,-97.5247243
"Love County, Oklahoma",Class B,33.985839,-97.2221421
"Major County, Oklahoma",Class B,36.3479671,-98.5281613
"Marshall County, Oklahoma",Class A,34.0103349,-96.79223549999999
"Mayes County, Oklahoma",Class A,36.2322429,-95.3102505
"Mayes County, Oklahoma",Class B,36.2322429,-95.3102505
"McClain County, Oklahoma",Class B,35.0282316,-97.4814163
"McCurtain County, Oklahoma",Class A,34.1481711,-94.81059549999999
"McCurtain County, Oklahoma",Class B,34.1481711,-94.81059549999999
"McCurtain County, Oklahoma",Class B,34.1481711,-94.81059549999999
"McCurtain County, Oklahoma",Class B,34.1481711,-94.81059549999999
"McCurtain County, Oklahoma",Class A,34.1481711,-94.81059549999999
"McCurtain County, Oklahoma",Class B,34.1481711,-94.81059549999999
"McCurtain County, Oklahoma",Class A,34.1481711,-94.81059549999999
"McIntosh County, Oklahoma",Class B,35.3466151,-95.6457951
"McIntosh County, Oklahoma",Class A,35.3466151,-95.6457951
"Murray County, Oklahoma",Class B,34.4383273,-97.0498442
"Muskogee County, Oklahoma",Class B,35.7111198,-95.3102505
"Muskogee County, Oklahoma",Class B,35.7111198,-95.3102505
"Nowata County, Oklahoma",Class A,36.7344388,-95.6457951
"Oklahoma County, Oklahoma",Class A,35.6038323,-97.35165579999999
"Oklahoma County, Oklahoma",Class B,35.6038323,-97.35165579999999
"Oklahoma County, Oklahoma",Class B,35.6038323,-97.35165579999999
"Osage County, Oklahoma",Class A,36.6189367,-96.2375947
"Osage County, Oklahoma",Class A,36.6189367,-96.2375947
"Ottawa County, Oklahoma",Class A,36.7710787,-94.81059549999999
"Payne County, Oklahoma",Class B,36.1449988,-97.0068393
"Payne County, Oklahoma",Class A,36.1449988,-97.0068393
"Payne County, Oklahoma",Class A,36.1449988,-97.0068393
"Pittsburg County, Oklahoma",Class B,34.9879281,-95.81428849999999
"Pontotoc County, Oklahoma",Class A,34.7685043,-96.663812
"Pushmataha County, Oklahoma",Class B,34.4820384,-95.3102505
"Pushmataha County, Oklahoma",Class B,34.4820384,-95.3102505
"Roger Mills County, Oklahoma",Class A,35.616176,-99.634135
"Rogers County, Oklahoma",Class B,36.3898068,-95.6457951
"Seminole County, Oklahoma",Class B,35.1197519,-96.663812
"Sequoyah County, Oklahoma",Class B,35.5155322,-94.7691586
"Sequoyah County, Oklahoma",Class A,35.5155322,-94.7691586
"Tillman County, Oklahoma",Class A,34.4478348,-98.92453429999999
"Tulsa County, Oklahoma",Class B,36.1593471,-95.94097099999999
"Tulsa County, Oklahoma",Class A,36.1593471,-95.94097099999999
"Tulsa County, Oklahoma",Class A,36.1593471,-95.94097099999999
"Tulsa County, Oklahoma",Class A,36.1593471,-95.94097099999999
"Washita County, Oklahoma",Class A,35.3234027,-98.92453429999999
"Baker County, Oregon",Class A,44.7652304,-117.67692
"Baker County, Oregon",Class A,44.7652304,-117.67692
"Baker County, Oregon",Class A,44.7652304,-117.67692
"Baker County, Oregon",Class A,44.7652304,-117.67692
"Benton County, Oregon",Class A,44.6281686,-123.3873877
"Benton County, Oregon",Class A,44.6281686,-123.3873877
"Benton County, Oregon",Class B,44.6281686,-123.3873877
"Benton County, Oregon",Class A,44.6281686,-123.3873877
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class A,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clackamas County, Oregon",Class B,45.2023855,-122.1188945
"Clatsop County, Oregon",Class B,46.0210796,-123.7653042
"Clatsop County, Oregon",Class B,46.0210796,-123.7653042
"Clatsop County, Oregon",Class B,46.0210796,-123.7653042
"Clatsop County, Oregon",Class B,46.0210796,-123.7653042
"Clatsop County, Oregon",Class B,46.0210796,-123.7653042
"Clatsop County, Oregon",Class A,46.0210796,-123.7653042
"Clatsop County, Oregon",Class A,46.0210796,-123.7653042
"Clatsop County, Oregon",Class B,46.0210796,-123.7653042
"Columbia County, Oregon",Class B,45.9197103,-123.0357231
"Columbia County, Oregon",Class B,45.9197103,-123.0357231
"Columbia County, Oregon",Class A,45.9197103,-123.0357231
"Coos County, Oregon",Class B,43.242897,-124.1057369
"Coos County, Oregon",Class B,43.242897,-124.1057369
"Coos County, Oregon",Class B,43.242897,-124.1057369
"Coos County, Oregon",Class B,43.242897,-124.1057369
"Coos County, Oregon",Class A,43.242897,-124.1057369
"Coos County, Oregon",Class A,43.242897,-124.1057369
"Coos County, Oregon",Class B,43.242897,-124.1057369
"Coos County, Oregon",Class A,43.242897,-124.1057369
"Crook County, Oregon",Class B,44.0978126,-120.0963654
"Curry County, Oregon",Class B,42.54405029999999,-124.2781761
"Curry County, Oregon",Class A,42.54405029999999,-124.2781761
"Curry County, Oregon",Class B,42.54405029999999,-124.2781761
